site_id,total_volume,site_name,rank,cum_volume,cum_share,site_share
4421,272994763,NICHOLSON / SCOTCHMER / PIGDON,280,96499524917,17.902749019460202,5.884825556956705
6616,272899264,PRINCES HIGHWAY EAST NEAR LOCH,281,96772424181,17.95337773535481,5.905842791088692
2508,272883401,PHW / SOMERVILLE / ROBERTS,282,97045307582,18.004003508319823,5.926860025220681
508,271863695,CLYDE / GREAVES / O'SHEA,283,97317171277,18.05444010376705,5.947877259352669
137,271694953,MAROONDAH / CROYDON / WARRIEN / LINCOLN,284,97588866230,18.104845393923625,5.968894493484657
2155,271446531,SYDNEY ROAD / BOX FOREST,285,97860312761,18.155204596426184,5.989911727616646
575,271357270,EASTERN FREEWAY / BLACKBURN,286,98131670031,18.20554723908266,6.0109289617486334
133,271176157,MAROONDAH / OBAN,287,98402846188,18.255856281360412,6.0319461958806215
2206,271175069,MAROONDAH / STREETATION,288,98674021257,18.306165121790638,6.0529634300126105
399,270839395,BERWICK-CRANBOURNE / BEMERSYDE (NTH),289,98944860652,18.356411687433713,6.073980664144599
258,269818506,STH GIPPSLAND HIGHWAY / CAMMS RD.,290,99214679158,18.40646885608691,6.094997898276587
2656,269615956,WESTERN HIGHWAY / WESTWOOD,291,99484295114,18.45648844733424,6.116015132408575
686,269494208,MANNINGHAM / BULLEEN,292,99753789322,18.50648545169433,6.137032366540563
2658,268020191,WESTERN HIGHWAY / CHRISTIES / CAROLINE SPRING,293,100021809513,18.556208994020036,6.158049600672552
2506,267896494,PHW / BARKLY / VICTORIA,294,100289706007,18.60590958787685,6.17906683480454
4848,267509065,CHAPEL / INKERMAN,295,100557215072,18.65553830527463,6.200084068936528
1900,267504855,,296,100824719927,18.705166241626348,6.221101303068517
5259,267460840,WERRIBEE / COTTRELL / PHW,297,101092180767,18.754786012243585,6.242118537200504
2187,266847563,SYDNEY / MITRE 10 ENTRY,298,101359028330,18.804292006713016,6.263135771332492
3171,266186167,STH GIPPS'D HIGHWAY (HIGH) NEAR LYALL,299,101625214497,18.85367529791939,6.284153005464481
2158,265612292,SYDNEY / SOMERSET,300,101890826789,18.90295212290117,6.305170239596469
203,265525387,PRINCES HIGHWAY EAST / BELGRAVE-HALLAM / HALLAM SOU…,301,102156352176,18.952212825125812,6.326187473728457
1190,265501425,DENMARK / STREETEVENSON,302,102421853601,19.001469081881194,6.347204707860446
3112,265212067,SYDNEY / BRUNSWICK,303,102687065668,19.050671656469174,6.368221941992434
2850,265046089,WESTERN FREEWAY / ROBINSONS ON / OFF RAMPS,304,102952111757,19.099843438548284,6.3892391761244225
2352,264891347,NEPEAN HIGHWAY NEAR LATROBE,305,103217003104,19.148986512639546,6.41025641025641
2162,264532899,SYDNEY ROAD / JUKES,306,103481536003,19.19806308687409,6.431273644388398
325,264532142,DONCASTER / TRAM / WILLIAMSONS,307,103746068145,19.247139520668757,6.452290878520387
3691,264528264,WARRIGAL / ATHERTON,308,104010596409,19.296215235010553,6.473308112652375
544,264472189,BLACKBURN NEAR MATTHEW,309,104275068598,19.345280546227023,6.494325346784363
991,264134522,PRINCES HIGHWAY EAST / ROBINSON,310,104539203120,19.394283212911738,6.515342580916352
674,263677961,PRINCES HIGHWAY EAST (LONSDALE) / SCOTT / LANGHORNE,311,104802881081,19.44320117765619,6.53635981504834
2789,263244083,MRR / EDGARS,312,105066125164,19.492038648647476,6.557377049180328
3984,263173052,CAMP NEAR JOSEPH,313,105329298216,19.540862941851962,6.578394283312317
120,263027750,MOUNTAIN HIGHWAY STH OF BARMAH,314,105592325966,19.589660278392778,6.599411517444305
3192,262606349,MIDDLEBOROUGH NEAR MCKEAN,315,105854932315,19.638379435933786,6.620428751576292
3002,262558219,BARKERS / DENMARK / POWER,316,106117490534,19.68708966431881,6.64144598570828
619,262542282,PRINCES FREEWAY / CLYDE (STREETH) EXIT,317,106380032816,19.735796936045638,6.6624632198402685
4987,262288132,PLENTY / BETULA,318,106642320948,19.784457057450567,6.6834804539722565
3170,262249825,STH GIPPS'D HIGHWAY (HIGHST) NEAR CHILDERS,319,106904570773,19.833110072078465,6.7044976881042455
280,262079987,SPRINGVALE / MORNINGTON PENINSULA FREEWAY,320,107166650760,19.881731578084015,6.725514922236234
502,261120634,CLYDE / CENTRE,321,107427771394,19.93017510335862,6.746532156368222
511,260821726,MOOROODUC HIGHWAY / GERTRUDE,322,107688593120,19.978563174734276,6.767549390500211
196,260815192,PRINCES HIGHWAY EAST / FOSTER,323,107949408312,20.026950033911607,6.788566624632199
423,260742484,SPRINGVALE / COLEMAN / GLEN / RAILWAY,324,108210150796,20.07532340418237,6.809583858764187
3616,260353598,PASCOE VALE / BARRY,325,108470504394,20.12362462768908,6.830601092896176
441,260201068,SPRINGVALE / SPRINGVALE BYPASS,326,108730705462,20.171897553581786,6.851618327028162
393,260189124,,327,108990894586,20.220168263604158,6.872635561160151
332,259726911,DONCASTER NEAR LEEDS,328,109250621497,20.268353223118023,6.893652795292139
893,259532713,CANTERBURY / CADBURY SCHWEPPES ENTRANCE,329,109510154210,20.316502154702658,6.914670029424127
2307,259498942,BRIGHTON NEAR DICKENS,330,109769653152,20.364644821036375,6.935687263556116
3133,259463639,CANTERBURY NEAR GIBSON,331,110029116791,20.412780937900042,6.956704497688104
3514,259051151,MT ALEXANDER / NAPIER / FLETCHER,332,110288167942,20.460840529318176,6.977721731820092
569,258684448,STH GIPPS'D HIGHWAY / MCDOWALL / COMMERCIAL,333,110546852390,20.50883208939855,6.998738965952081
4802,258545896,BRIDGE NEAR RICHMOND TOWN HALL,334,110805398286,20.556797945086238,7.019756200084069
409,258362260,SPRINGVALE NEAR MILTON,335,111063760546,20.60472973232414,7.0407734342160575
2102,258264532,EASTERN HIGHWAY NEAR NAPIER,336,111322025078,20.65264338890433,7.0617906683480465
3132,258026894,CANTERBURY / MIDDLEBOROUGH,337,111580051972,20.700512958495747,7.082807902480033
1108,257981828,EASTLINK / WELLINGTON,338,111838033800,20.748374167369448,7.103825136612022
3680,257573541,WARRIGAL / WAVERLEY,339,112095607341,20.79615963017398,7.12484237074401
2763,257210288,PLENTY / CHILDS,340,112352817629,20.84387770169037,7.145859604875998
464,257202137,HIGH ST RD / STEPRINCES HIGHWAY EASTNSONS,341,112610019766,20.891594261019968,7.166876839007987
418,256672267,SPRINGVALE NEAR JOLIMONT,342,112866692033,20.93921251800423,7.187894073139975
3734,256455497,PLENTY / DUNNE / KINGSBURY,343,113123147530,20.986790559465067,7.208911307271963
4660,256315231,STREET GEORGES / NORMANBY,344,113379462761,21.034342578549147,7.229928541403952
166,255513274,BURWOOD HIGHWAY / HANOVER / HARTLAND,345,113634976035,21.08174581726454,7.25094577553594
4218,255271257,VICTORIA / SMITH,346,113890247292,21.12910415659195,7.271963009667928
1120,255132963,DANDENONG SOUTHERN BYPASS / HAMMOND,347,114145380255,21.176436839391258,7.292980243799915
4668,255100087,STREET GEORGES / ARTHURTON,348,114400480342,21.223763422981502,7.3139974779319035
3058,254910024,BELL / GILBERT,349,114655390366,21.27105474577446,7.3350147120638916
3686,254874910,WARRIGAL NEAR FAKENHAM,350,114910265276,21.318339554160946,7.3560319461958805
4455,254761584,VICTORIA / LANSDOWNE,351,115165026860,21.365603338123353,7.377049180327869
318,254620023,WILLIAMSONS / SHOP TOWN ENT N,352,115419646883,21.412840859458502,7.398066414459857
162,254344384,BURWOOD HIGHWAY / BLACKBURN,353,115673991267,21.460027243797466,7.419083648591846
4782,253828734,STREET GEORGES / MURRAY,354,115927820001,21.507117963908655,7.440100882723834
411,253678526,SPRINGVALE / HAWTHORN,355,116181498527,21.554180817187063,7.461118116855822
631,253161615,DORSET / CANTERBURY,356,116434660142,21.60114777229492,7.482135350987811
170,253134715,BURWOOD HIGHWAY / STUD,357,116687794857,21.648109736870964,7.503152585119799
375,253124667,BORONIA / ERICA,358,116940919524,21.69506983732569,7.524169819251786
2167,252398567,SYDNEY ROAD / BOLINDA,359,117193318091,21.741895230525905,7.545187053383774
1267,252358211,FRANKSTON-DANDENONG / PENLINK,360,117445676302,21.78871313681528,7.566204287515762
3054,252271089,SYDNEY / BELL,361,117697947391,21.835514880089324,7.587221521647751
2895,251959465,TULLAMARINE FREEWAY / BULLA WB EXIT RAMP,362,117949906856,21.882258810371386,7.608238755779739
2317,251219797,NEPEAN / BAY / MILROY / HAMPTON,363,118201126653,21.928865516241483,7.629255989911727
270,250850340,STH GIPPS'D FWY / PRINCES HIGHWAY EAST,364,118451976993,21.975403679847254,7.650273224043716
2400,250650716,PRINCES HIGHWAY EAST / YORK,365,118702627709,22.021904808883438,7.671290458175704
4184,250394664,PLENTY / MAIN,366,118953022373,22.068358434735583,7.6923076923076925
198,250369410,PRINCES HIGHWAY EAST / FRANKSTON-DANDENONG,367,119203391783,22.11480737542452,7.7133249264396815
3727,250055414,PLENTY / GRANGE / SNAKE GULLY,368,119453447197,22.16119806306417,7.73434216057167
2609,250015226,WESTERN HIGHWAY / DUKE,369,119703462423,22.20758129496061,7.755359394703657
2842,249609797,POWER NEAR LISSON,370,119953072220,22.253889311008702,7.776376628835645
1107,249338908,FERNTREE GULLY / EASTLINK,371,120202411128,22.300147071288347,7.797393862967633
4268,249338907,POWER / RIVERSDALE / WALLEN,372,120451750035,22.34640483138247,7.818411097099622
4224,249063591,SWAN / YARRA / AMRAD,373,120700813626,22.3926115144039,7.83942833123161
2160,249003761,SYDNEY ROAD / ANDERSON,374,120949817387,22.438807097666295,7.860445565363598
2313,248590714,NEPEAN / RUSDEN,375,121198408101,22.48492605177657,7.881462799495587
3332,248562728,LWR PLENTY / ROSANNA,376,121446970829,22.531039813878547,7.902480033627575
2428,248453892,PRINCES HIGHWAY EAST / ATHERTON / HUNTINGDALE,377,121695424721,22.577133384548556,7.923497267759563
427,248355677,SPRINGVALE NEAR WHITES,378,121943780398,22.623208734211815,7.944514501891551
559,248206807,HALLAM / SOMERVILLE,379,122191987205,22.669256465270227,7.9655317360235385
5013,248198222,CORIO-WAURN PONDS / MACKEY,380,122440185427,22.715302603625457,7.986548970155527
2503,247589262,BALLARAT / MOORE,381,122687774689,22.76123576672975,8.007566204287516
4478,247537516,WESTERN LINK NB ENTRY / MT ALEXANDER,382,122935312205,22.80715932983185,8.028583438419505
2008,247062863,BURWOOD HIGHWAY / MIDDLEBOROUGH,383,123182375068,22.852994834536382,8.049600672551492
3271,246642700,STATION NEAR MANSFIELD,384,123429017768,22.898752389916886,8.07061790668348
4037,246547439,BURKE NEAR TORRINGTON,385,123675565207,22.944492272321533,8.09163514081547
1397,246266812,TOORAK / MASTERS CAR PARK,386,123921832019,22.990180092348115,8.112652374947457
853,246096244,CANTERBURY / WANTIRNA,387,124167928263,23.035836268321557,8.133669609079446
134,245576148,MAROONDAH / KALINDA / BEAUFORT,388,124413504411,23.081395955238058,8.154686843211433
3397,245510197,PUNT / TOORAK,389,124659014608,23.126943406817634,8.175704077343422
2608,245351715,WESTERN HIGHWAY / DARNLEY / BUTLER,390,124904366323,23.172461456558473,8.19672131147541
4181,245216809,PLENTY / GREENWOOD,391,125149583132,23.217954478318482,8.217738545607398
4474,245215698,RACECOURSE / STREETUBBS,392,125394798830,23.263447293963967,8.238755779739385
782,245067593,STREETUD / AVALON,393,125639866423,23.30891263292865,8.259773013871374
492,245011429,WELLINGTON / JELLS,394,125884877852,23.354367552256583,8.280790248003363
391,244758794,STREETUD / CENTRE,395,126129636646,23.399775602327885,8.30180748213535
4753,244445011,MALVERN / CHAPEL / BRAY / LITTLE CHAPEL,396,126374081657,23.445125438866004,8.32282471626734
264,243943110,MONASH / BLACKBURN,397,126618024767,23.49038216191322,8.343841950399328
3560,243936157,NORTH / EAST BOUNDARY / MURRUMBEENA,398,126861960924,23.535637595028554,8.364859184531316
169,243847748,BURWOOD HIGHWAY / MOUNTAIN HIGHWAY,399,127105808672,23.580876626362222,8.385876418663305
3072,243791296,BURGUNDY / ROSANNA / LWR H'BERG,400,127349599968,23.62610518462892,8.406893652795294
4034,243175063,BURKE / COTHAM / WHITEHORSE,401,127592775031,23.67121941834587,8.427910886927279
206,243121045,PRINCES HIGHWAY EAST / WEBB,402,127835896076,23.716323630555493,8.448928121059268
3777,242731632,HIGH STREETREET / COOPER,403,128078627708,23.761355598231162,8.469945355191257
3044,242617879,BUCKLEY NEAR BATMAN,404,128321245587,23.806366462265018,8.490962589323244
594,242485106,MONASH FREEWAY / NARRE WARREN NTH,405,128563730693,23.851352694035683,8.511979823455233
4166,242344589,PLENTY / GREENHILLS,406,128806075282,23.896312856863666,8.532997057587222
3722,242265642,BLACKBURN / WELLINGTON,407,129048340924,23.941258373315634,8.55401429171921
3986,242093404,CAMP NEAR SMILEY,408,129290434328,23.986171935893346,8.575031525851198
3741,242084105,PLENTY / MT COOPER,409,129532518433,24.03108377330543,8.596048759983187
4370,241866834,WURUNDJERI / BATMANS HILL DR,410,129774385267,24.07595530224775,8.617065994115174
2641,241574283,WESTERN HIGHWAY / HARVESTER,411,130015959550,24.12077255665211,8.638083228247162
2159,240536731,HUME HIGHWAY / BARRY,412,130256496281,24.1653973227197,8.65910046237915
1220,240317253,LOWER HEIDELBERG BETWEEN CARLSBERG / GLENARD,413,130496813534,24.209981370871287,8.68011769651114
2301,240113591,NEPEAN(STREET KILDA) / PUNT,414,130736927125,24.254527635316958,8.701134930643127
2011,240088258,CANTERBURY NEAR BALMORAL,415,130977015383,24.29906919994321,8.722152164775116
2612,239861820,WESTERN HIGHWAY / HAMPSHIRE,416,131216877203,24.343568755422936,8.743169398907105
5018,239704309,CORIO-WAURN PONDS(LATROBE / RYRIE / ABERDEEN,417,131456581512,24.38803908920542,8.764186633039092
3178,239397353,CLYDE / ENTERPRISE,418,131695978865,24.432452476010884,8.78520386717108
5015,239390292,CORIO-WAURN PONDS / BELL,419,131935369157,24.476864552848127,8.80622110130307
2956,239334229,WESTALL / CENTRE,420,132174703386,24.521266228786306,8.827238335435057
1061,239265865,ELIZABETH / PEEL / FLEM / BEDFORD,421,132413969251,24.56565522172387,8.848255569567046
295,238288191,MAROONDAH / YARRA,422,132652257442,24.60986283498874,8.869272803699033
3051,238220984,BELL / REYNOLDS,423,132890478426,24.654057979901513,8.89029003783102
2764,238213158,PLENTY / MCLEANS / MILTON,424,133128691584,24.698251672922027,8.91130727196301
5252,238107131,MORRIS / HEATHS,425,133366798715,24.742425695640826,8.932324506094998
4566,238078937,WILLIAM / FLINDERS,426,133604877652,24.786594487762827,8.953341740226985
3638,237827495,SOUTH / CHESTERVILLE,427,133842705147,24.830716631955493,8.974358974358974
2760,237753949,PLENTY / DALY,428,134080459096,24.874825131774468,8.995376208490963
4517,237686222,KING / DUDLEY,429,134318145318,24.918921066770103,9.01639344262295
4702,237505318,WESTALL / FAIRBANK,430,134555650636,24.96298344016104,9.03741067675494
2882,237348637,MILLERS / DUOSA / MARIGOLD,431,134792999273,25.007016745837696,9.058427910886929
4526,236840211,WURUNDJERI / FLINDERS,432,135029839484,25.050955727494816,9.079445145018916
2006,236775457,BURWOOD HIGHWAY / STATION,433,135266614941,25.0948826958844,9.100462379150903
6200,236747175,MC IVOR / VIEW / MITCHELL,434,135503362116,25.138804417351285,9.121479613282892
489,236030665,WELLINGTON / WANDA / MONASH,435,135739392781,25.18259321071608,9.14249684741488
2824,235922440,CHANDLER HIGHWAY / YARRA BLVD / GUIDE DOG ACCESS,436,135975315221,25.22636192600262,9.163514081546868
5011,235862927,CORIO-WAURN POND / NTH SHORE / THE BOULEVARD,437,136211178148,25.27011960034048,9.184531315678857
3510,235818688,MT ALEXANDER / PUCKLE / DEAN,438,136446996836,25.313869067387014,9.205548549810844
2512,235794451,PHW / GRIEVE,439,136682791287,25.357614037945837,9.226565783942833
291,235345365,STREETH GIPPS'D FREEWAY / POUND,440,136918136652,25.401275693338565,9.247583018074822
5254,235328097,DERRIMUT / HEATHS,441,137153464749,25.44493414514381,9.26860025220681
136,234950882,MAROONDAH / KENT,442,137388415631,25.488522615407938,9.289617486338798
2299,234940977,JACKA NTH LWR ESPLANADE,443,137623356608,25.53210924808033,9.310634720470786
3694,234899369,CENTRE / WARRIGAL,444,137858255977,25.575688161568806,9.331651954602775
4443,234547060,VICTORIA / WELLINGTON / POWLETT,445,138092803037,25.619201714117835,9.352669188734762
2354,234298954,NEPEAN HIGHWAY / BUNNINGS ACCESS,446,138327101991,25.66266923763768,9.37368642286675
4239,234081014,BUCKLEY NEAR ARRAN,447,138561183005,25.706096328573803,9.39470365699874
2607,233966893,WESTERN HIGHWAY / ASHLEY,448,138795149898,25.749502247596144,9.415720891130727
420,233943404,SPRINGVALE / HIGHBURY,449,139029093302,25.792903808900952,9.436738125262716
4638,233818666,BOUNDARY / LOWER DANDENONG,450,139262911968,25.83628222860886,9.457755359394703
533,233728185,NARRE WARREN-CRANBOURNE / FULLARD,451,139496640153,25.879643862134287,9.478772593526692
3232,233695180,HIGH / MANNS CROSSING,452,139730335333,25.922999372518362,9.499789827658681
1310,233321759,COOPER STREET / DALTON ROAD,453,139963657092,25.966285605230375,9.520807061790668
1112,233226509,DANDENONG SOUTHERN BYPASS / EASTLINK,454,140196883601,26.00955416700727,9.541824295922655
1001,233038887,MT ALEXANDER NEAR HALL,455,140429922488,26.052787920845162,9.562841530054644
369,232896376,BORONIA / STREETUD,456,140662818864,26.09599523581025,9.583858764186633
2018,232830584,BURWOOD HIGHWAY / BUNNINGS,457,140895649448,26.139190344936345,9.60487599831862
2909,232673307,KING / LONSDALE,458,141128322755,26.182356275777263,9.62589323245061
2597,232072930,MELTON HIGHWAY / CALDER PARK,459,141360395685,26.225410823699384,9.646910466582598
3213,231869207,SPRING BETWEEN VIOLA & CLEELAND,460,141592264892,26.268427576598764,9.667927700714586
3737,231679248,PLENTY / TAUNTON,461,141823944140,26.311409087995102,9.688944934846575
398,231642612,STH GIPPS'D HIGHWAY / HUON PARK / WENTWORTH,462,142055586752,26.354383802621058,9.709962168978564
4584,231624761,KING / COLLINS,463,142287211513,26.39735520550042,9.73097940311055
785,231545008,STREETUD / HIGH STREET ROAD,464,142518756521,26.44031181247334,9.75199663724254
923,231332879,CHELTENHAM / CORRIGAN,465,142750089400,26.48322906492871,9.773013871374527
190,231278867,PRINCES HIGHWAY EAST / CHANDLER / ELONERA,466,142981368267,26.526136296989876,9.794031105506514
744,231209607,CRANBOURNE / MCCLELLAND,467,143212577874,26.569030679823047,9.815048339638503
4772,230900268,CHAPEL / CHATHAM / PRINCES,468,143443478142,26.61186767358116,9.836065573770492
3055,230663736,BELL / ELM,469,143674141878,26.654660785537416,9.85708280790248
3946,230637428,PLENTY / MCDONALDS / GORGE,470,143904779306,26.69744901679067,9.878100042034468
4165,230577039,PLENTY / PARADE COLLEGE,471,144135356345,26.740226044578296,9.899117276166457
4999,230569580,HIGH / HEYINGTON / SPRING,472,144365925925,26.7830016885601,9.920134510298444
4183,230478003,PLENTY NEAR LARUNDEL,473,144596403928,26.825760343027717,9.941151744430433
1023,230133793,BERWICK-BEACONSFIELD NEAR GOFF,474,144826537721,26.868455139095566,9.962168978562422
2000,229750729,BURWOOD HIGHWAY / WARRIGAL,475,145056288450,26.911078868506284,9.98318621269441
2034,229653935,BURKE NEAR PINE,476,145285942385,26.95368464053648,10.004203446826397
3399,229617650,PUNT / COMMERCIAL,477,145515560035,26.99628368091439,10.025220680958386
3065,229410129,BELL / CHIFLEY,478,145744970164,27.038844221658415,10.046237915090375
