count_date,scats_site,total_volume
2021-05-31,1359,92215
2021-05-31,2101,70935
2021-05-31,2404,90127
2021-05-31,2405,80972
2021-05-31,2438,48775
2021-05-31,2487,86057
2021-05-31,2816,76623
2021-05-31,2929,63758
2021-05-31,3060,85559
2021-05-31,3357,79071
2021-05-31,3380,105936
2021-05-31,3386,78824
2021-05-31,3516,69365
2021-05-31,3519,73964
2021-05-31,4415,117957
2021-06-01,414,78346
2021-06-01,415,76423
2021-06-01,416,76751
2021-06-01,849,131617
2021-06-01,855,90085
2021-06-01,1359,95451
2021-06-01,2101,74596
2021-06-01,2404,92335
2021-06-01,2405,82831
2021-06-01,2438,49767
2021-06-01,2487,87308
2021-06-01,2816,77787
2021-06-01,2929,69274
2021-06-01,3060,84847
2021-06-01,3357,80272
2021-06-01,3380,109703
2021-06-01,3386,80657
2021-06-01,3516,71655
2021-06-01,3519,76827
2021-06-01,4415,115787
2021-06-02,414,79604
2021-06-02,415,76902
2021-06-02,416,77456
2021-06-02,849,126576
2021-06-02,855,91802
2021-06-02,1359,95353
2021-06-02,2101,77475
2021-06-02,2404,94121
2021-06-02,2405,83181
2021-06-02,2438,52650
2021-06-02,2487,89056
2021-06-02,2816,80342
2021-06-02,2929,66606
2021-06-02,3060,84182
2021-06-02,3357,81727
2021-06-02,3380,111956
2021-06-02,3386,82960
2021-06-02,3516,74628
2021-06-02,3519,80992
2021-06-02,4415,118205
2021-06-03,414,82645
2021-06-03,415,81506
2021-06-03,416,81404
2021-06-03,849,127087
2021-06-03,855,91405
2021-06-03,1359,100336
2021-06-03,2101,78885
2021-06-03,2404,95114
2021-06-03,2405,84319
2021-06-03,2438,52223
2021-06-03,2487,90787
2021-06-03,2816,81781
2021-06-03,2929,71997
2021-06-03,3060,89208
2021-06-03,3357,82568
2021-06-03,3380,114661
2021-06-03,3386,84541
2021-06-03,3516,76253
2021-06-03,3519,82319
2021-06-03,4415,128526
2021-06-04,414,91401
2021-06-04,415,88831
2021-06-04,416,89291
2021-06-04,849,134215
2021-06-04,855,99030
2021-06-04,1359,99922
2021-06-04,2101,86376
2021-06-04,2404,101315
2021-06-04,2405,90811
2021-06-04,2438,54894
2021-06-04,2487,94925
2021-06-04,2816,87623
2021-06-04,2929,75434
2021-06-04,3060,90680
2021-06-04,3357,87593
2021-06-04,3380,124127
2021-06-04,3386,91381
2021-06-04,3516,82920
2021-06-04,3519,90886
2021-06-04,4415,131417
2021-06-05,414,66020
2021-06-05,415,57973
2021-06-05,416,62040
2021-06-05,849,123892
2021-06-05,855,59471
2021-06-05,1359,67476
2021-06-05,2101,56439
2021-06-05,2404,70859
2021-06-05,2405,66351
2021-06-05,2438,41073
2021-06-05,2487,70894
2021-06-05,2816,55146
2021-06-05,2929,49239
2021-06-05,3060,69888
2021-06-05,3357,50876
2021-06-05,3380,83770
2021-06-05,3386,65236
2021-06-05,3516,58093
2021-06-05,3519,66567
2021-06-05,4415,88993
2021-06-06,414,50866
2021-06-06,415,48645
2021-06-06,416,48428
2021-06-06,849,93578
2021-06-06,855,44630
2021-06-06,1359,54953
2021-06-06,2101,48053
2021-06-06,2404,60453
2021-06-06,2405,58124
2021-06-06,2438,34573
2021-06-06,2487,57522
2021-06-06,2816,41759
2021-06-06,2929,39199
2021-06-06,3060,56051
2021-06-06,3357,38103
2021-06-06,3380,66427
2021-06-06,3386,52165
2021-06-06,3516,46571
2021-06-06,3519,53521
2021-06-06,4415,84218
2021-06-07,414,82972
2021-06-07,415,75263
2021-06-07,416,84111
2021-06-07,849,141545
2021-06-07,855,94585
2021-06-07,1359,93772
2021-06-07,2101,79814
2021-06-07,2404,95349
2021-06-07,2405,86261
2021-06-07,2438,70041
2021-06-07,2487,63375
2021-06-07,2816,84549
2021-06-07,2929,70457
2021-06-07,3060,81531
2021-06-07,3357,86585
2021-06-07,3380,118862
2021-06-07,3386,87585
2021-06-07,3516,78753
2021-06-07,3519,83977
2021-06-07,4415,127600
2021-06-08,414,83518
2021-06-08,415,82950
2021-06-08,416,83674
2021-06-08,849,132692
2021-06-08,855,100086
2021-06-08,1359,93448
2021-06-08,2101,81035
2021-06-08,2404,91111
2021-06-08,2405,88022
2021-06-08,2438,74470
2021-06-08,2487,65532
2021-06-08,2816,83154
2021-06-08,2929,63310
2021-06-08,3060,86147
2021-06-08,3357,84765
2021-06-08,3380,120655
2021-06-08,3386,87561
2021-06-08,3516,77705
2021-06-08,3519,81931
2021-06-08,4415,124668
2021-06-09,414,80936
2021-06-09,415,76137
2021-06-09,416,82620
2021-06-09,849,124675
2021-06-09,855,107042
2021-06-09,1359,85518
2021-06-09,2101,82196
2021-06-09,2404,94103
2021-06-09,2405,88334
2021-06-09,2438,70446
2021-06-09,2487,65441
2021-06-09,2816,81077
2021-06-09,2929,73170
2021-06-09,3060,88231
2021-06-09,3357,83680
2021-06-09,3380,123530
2021-06-09,3386,88644
2021-06-09,3516,79267
2021-06-09,3519,81891
2021-06-09,4415,123758
2021-06-10,414,22694
2021-06-10,415,80399
2021-06-10,416,87575
2021-06-10,849,155449
2021-06-10,855,113115
2021-06-10,1359,90464
2021-06-10,2101,85422
2021-06-10,2404,99450
2021-06-10,2405,89664
2021-06-10,2438,72739
2021-06-10,2487,65745
2021-06-10,2816,84652
2021-06-10,2929,72472
2021-06-10,3060,86113
2021-06-10,3357,87466
2021-06-10,3380,129026
2021-06-10,3386,91699
2021-06-10,3516,79886
2021-06-10,3519,86024
2021-06-10,4415,129346
2021-06-11,414,109403
2021-06-11,415,112145
2021-06-11,416,115131
2021-06-11,849,149166
2021-06-11,855,129989
2021-06-11,1359,127493
2021-06-11,2101,118569
2021-06-11,2404,112473
2021-06-11,2405,110470
2021-06-11,2438,100305
2021-06-11,2487,82773
2021-06-11,2816,114890
2021-06-11,2929,91253
2021-06-11,3060,102058
2021-06-11,3357,112380
2021-06-11,3380,171853
2021-06-11,3386,124313
2021-06-11,3516,111018
2021-06-11,3519,121591
2021-06-11,4415,137199
2021-06-12,414,95445
2021-06-12,415,98327
2021-06-12,416,100454
2021-06-12,849,115982
2021-06-12,855,91606
2021-06-12,1359,114939
2021-06-12,2101,104163
2021-06-12,2404,101747
2021-06-12,2405,97516
2021-06-12,2438,93240
2021-06-12,2487,77474
2021-06-12,2816,85062
2021-06-12,2929,93416
2021-06-12,3060,96176
2021-06-12,3357,79322
2021-06-12,3380,145116
2021-06-12,3386,111493
2021-06-12,3516,91114
2021-06-12,3519,105307
2021-06-12,4415,132168
2021-06-13,414,83590
2021-06-13,415,85139
2021-06-13,416,84560
2021-06-13,849,113694
2021-06-13,855,75214
2021-06-13,1359,95437
2021-06-13,2101,91455
2021-06-13,2404,88010
2021-06-13,2405,84409
2021-06-13,2438,81033
2021-06-13,2487,70672
2021-06-13,2816,72643
2021-06-13,2929,83316
2021-06-13,3060,83144
2021-06-13,3357,65699
2021-06-13,3380,128683
2021-06-13,3386,101895
2021-06-13,3516,79569
2021-06-13,3519,90765
2021-06-13,4415,118776
2021-06-14,414,79926
2021-06-14,415,80840
2021-06-14,416,80598
2021-06-14,849,108331
2021-06-14,855,75727
2021-06-14,1359,83600
2021-06-14,2101,78757
2021-06-14,2404,78364
2021-06-14,2405,80455
2021-06-14,2438,71113
2021-06-14,2487,64454
2021-06-14,2816,70354
2021-06-14,2929,68057
2021-06-14,3060,78276
2021-06-14,3357,65486
2021-06-14,3380,115684
2021-06-14,3386,88591
2021-06-14,3516,74878
2021-06-14,3519,83626
2021-06-14,4415,109134
2021-06-15,414,104635
2021-06-15,415,106669
2021-06-15,416,109093
2021-06-15,849,147291
2021-06-15,855,122131
2021-06-15,1359,121779
2021-06-15,2101,104863
2021-06-15,2404,107201
2021-06-15,2405,102850
2021-06-15,2438,96335
2021-06-15,2487,78958
2021-06-15,2816,110347
2021-06-15,2929,85036
2021-06-15,3060,98549
2021-06-15,3357,110400
2021-06-15,3380,156872
2021-06-15,3386,113375
2021-06-15,3516,105069
2021-06-15,3519,112884
2021-06-15,4415,145425
2021-06-16,414,107576
2021-06-16,415,108190
2021-06-16,416,110840
2021-06-16,849,149287
2021-06-16,855,126040
2021-06-16,1359,124917
2021-06-16,2101,111263
2021-06-16,2404,116535
2021-06-16,2405,110264
2021-06-16,2438,100456
2021-06-16,2487,82487
2021-06-16,2816,112492
2021-06-16,2929,95665
2021-06-16,3060,100434
2021-06-16,3357,112497
2021-06-16,3380,163662
2021-06-16,3386,118157
2021-06-16,3516,106689
2021-06-16,3519,113827
2021-06-16,4415,151474
2021-06-17,414,111500
2021-06-17,415,111131
2021-06-17,416,112714
2021-06-17,849,153490
2021-06-17,855,126989
2021-06-17,1359,126643
2021-06-17,2101,116965
2021-06-17,2404,111969
2021-06-17,2405,108705
2021-06-17,2438,102927
2021-06-17,2487,84671
2021-06-17,2816,116938
2021-06-17,2929,87871
2021-06-17,3060,95409
2021-06-17,3357,116114
2021-06-17,3380,167699
2021-06-17,3386,121580
2021-06-17,3516,110531
2021-06-17,3519,117276
2021-06-17,4415,156599
2021-06-18,414,117627
2021-06-18,415,119068
2021-06-18,416,120775
2021-06-18,849,119818
2021-06-18,855,134152
2021-06-18,1359,132236
2021-06-18,2101,127193
2021-06-18,2404,119416
2021-06-18,2405,119329
2021-06-18,2438,111273
2021-06-18,2487,89968
2021-06-18,2816,123385
2021-06-18,2929,104723
2021-06-18,3060,104771
2021-06-18,3357,122463
2021-06-18,3380,182049
2021-06-18,3386,130910
2021-06-18,3516,119383
2021-06-18,3519,126495
2021-06-18,4415,165488
2021-06-19,414,108809
2021-06-19,415,109198
2021-06-19,416,110428
2021-06-19,849,117218
2021-06-19,855,105227
2021-06-19,1359,121376
2021-06-19,2101,121004
2021-06-19,2404,120099
2021-06-19,2405,113975
2021-06-19,2438,104889
2021-06-19,2487,84478
2021-06-19,2816,107689
2021-06-19,2929,100414
2021-06-19,3060,101090
2021-06-19,3357,104562
2021-06-19,3380,170523
2021-06-19,3386,129466
2021-06-19,3516,104294
2021-06-19,3519,114208
2021-06-19,4415,153690
2021-06-20,414,97486
2021-06-20,415,95522
2021-06-20,416,96016
2021-06-20,849,107906
2021-06-20,855,86503
2021-06-20,1359,107950
2021-06-20,2101,103460
2021-06-20,2404,108505
2021-06-20,2405,101846
2021-06-20,2438,90207
2021-06-20,2487,74120
2021-06-20,2816,92563
2021-06-20,2929,85916
2021-06-20,3060,91571
2021-06-20,3357,90555
2021-06-20,3380,143002
2021-06-20,3386,109329
2021-06-20,3516,89829
2021-06-20,3519,98944
2021-06-20,4415,137359
2021-06-21,414,110858
2021-06-21,415,109941
2021-06-21,416,112710
2021-06-21,849,153083
2021-06-21,855,126075
2021-06-21,1359,131481
2021-06-21,2101,111366
2021-06-21,2404,111846
2021-06-21,2405,109015
2021-06-21,2438,99407
2021-06-21,2487,79137
2021-06-21,2816,116116
2021-06-21,2929,87383
2021-06-21,3060,103400
2021-06-21,3357,117860
2021-06-21,3380,163775
2021-06-21,3386,116514
2021-06-21,3516,110079
2021-06-21,3519,116791
2021-06-21,4415,152291
2021-06-22,414,112808
2021-06-22,415,112140
2021-06-22,416,115570
2021-06-22,849,151112
2021-06-22,855,128764
2021-06-22,1359,135688
2021-06-22,2101,113233
2021-06-22,2404,114769
2021-06-22,2405,110720
2021-06-22,2438,103102
2021-06-22,2487,84625
2021-06-22,2816,119796
2021-06-22,2929,98497
2021-06-22,3060,103060
2021-06-22,3357,120925
2021-06-22,3380,171852
2021-06-22,3386,121977
2021-06-22,3516,113962
2021-06-22,3519,121223
2021-06-22,4415,156344
2021-06-23,414,111673
2021-06-23,415,107396
2021-06-23,416,115735
2021-06-23,849,161555
2021-06-23,855,131170
2021-06-23,1359,131411
2021-06-23,2101,121239
2021-06-23,2404,123546
2021-06-23,2405,111704
2021-06-23,2438,103830
2021-06-23,2487,89338
2021-06-23,2816,120870
2021-06-23,2929,105163
2021-06-23,3060,107733
2021-06-23,3357,119721
2021-06-23,3380,175522
2021-06-23,3386,125208
2021-06-23,3516,112763
2021-06-23,3519,122123
2021-06-23,4415,159513
2021-06-24,414,115552
2021-06-24,415,114808
2021-06-24,416,119692
2021-06-24,849,161281
2021-06-24,855,133232
2021-06-24,1359,127860
2021-06-24,2101,124906
2021-06-24,2404,118718
2021-06-24,2405,115151
2021-06-24,2438,108214
2021-06-24,2487,128867
2021-06-24,2816,124424
2021-06-24,2929,107061
2021-06-24,3060,107252
2021-06-24,3357,122786
2021-06-24,3380,177938
2021-06-24,3386,126965
2021-06-24,3516,116447
2021-06-24,3519,126561
2021-06-24,4415,163941
2021-06-25,414,118518
2021-06-25,415,119385
2021-06-25,416,122069
2021-06-25,849,147569
2021-06-25,855,135493
2021-06-25,1359,133396
2021-06-25,2101,130060
2021-06-25,2404,126061
2021-06-25,2405,124742
2021-06-25,2438,113945
2021-06-25,2487,132852
2021-06-25,2816,126663
2021-06-25,2929,116587
2021-06-25,3060,107974
2021-06-25,3357,125417
2021-06-25,3380,187270
2021-06-25,3386,131640
2021-06-25,3516,121866
2021-06-25,3519,128807
2021-06-25,4415,168101
2021-06-26,414,113495
2021-06-26,415,110885
2021-06-26,416,113192
2021-06-26,849,134045
2021-06-26,855,110042
2021-06-26,1359,115552
2021-06-26,2101,126218
2021-06-26,2404,125801
2021-06-26,2405,120991
2021-06-26,2438,111184
2021-06-26,2487,128440
2021-06-26,2816,113074
2021-06-26,2929,116320
2021-06-26,3060,105939
2021-06-26,3357,110709
2021-06-26,3380,178892
2021-06-26,3386,134899
2021-06-26,3516,105325
2021-06-26,3519,118700
2021-06-26,4415,160950
2021-06-27,414,98966
2021-06-27,415,97985
2021-06-27,416,98116
2021-06-27,849,114496
2021-06-27,855,89335
2021-06-27,1359,106054
2021-06-27,2101,108399
2021-06-27,2404,116716
2021-06-27,2405,109252
2021-06-27,2438,94805
2021-06-27,2487,112386
2021-06-27,2816,94791
2021-06-27,2929,101743
2021-06-27,3060,95707
2021-06-27,3357,94197
2021-06-27,3380,152132
2021-06-27,3386,115280
2021-06-27,3516,90856
2021-06-27,3519,100875
2021-06-27,4415,143177
2021-06-28,414,111359
2021-06-28,415,109697
2021-06-28,416,112444
2021-06-28,849,146470
2021-06-28,855,124149
2021-06-28,1359,133044
2021-06-28,2101,112503
2021-06-28,2404,115529
2021-06-28,2405,110239
2021-06-28,2438,98233
2021-06-28,2487,122679
2021-06-28,2816,115536
2021-06-28,2929,99426
2021-06-28,3060,100138
2021-06-28,3357,117094
2021-06-28,3380,163626
2021-06-28,3386,117572
2021-06-28,3516,107369
2021-06-28,3519,115176
2021-06-28,4415,149053
2021-06-29,414,114202
2021-06-29,415,113294
