database_name,source_file_id,detector_day_rows,min_count_date,max_count_date,distinct_scats_sites,total_volume_24hour_sum
scats_continuation,1681,117565,2026-02-21,2026-02-21,4702,139690083.0
scats_continuation,1679,117533,2026-02-19,2026-02-19,4701,154413212.0
scats_continuation,1677,117525,2026-02-17,2026-02-17,4701,142173998.0
scats_continuation,1678,117525,2026-02-18,2026-02-18,4701,152505045.0
scats_continuation,1672,117517,2026-02-12,2026-02-12,4701,154799514.0
scats_continuation,1675,117517,2026-02-15,2026-02-15,4701,120142735.0
scats_continuation,1674,117517,2026-02-14,2026-02-14,4701,141384432.0
scats_continuation,1676,117517,2026-02-16,2026-02-16,4701,140626684.0
scats_continuation,1673,117517,2026-02-13,2026-02-13,4701,160250025.0
scats_continuation,1671,117501,2026-02-11,2026-02-11,4701,147468494.0
scats_continuation,1668,117456,2026-02-08,2026-02-08,4701,115879794.0
scats_continuation,1664,117456,2026-02-04,2026-02-04,4701,151533695.0
scats_continuation,1667,117456,2026-02-07,2026-02-07,4701,-41284.0
scats_continuation,1669,117456,2026-02-09,2026-02-09,4701,142856927.0
scats_continuation,1670,117456,2026-02-10,2026-02-10,4701,150085533.0
scats_continuation,1663,117456,2026-02-03,2026-02-03,4701,148978986.0
scats_continuation,1666,117456,2026-02-06,2026-02-06,4701,158797470.0
scats_continuation,1665,117456,2026-02-05,2026-02-05,4701,153929653.0
scats_continuation,1658,117424,2026-01-29,2026-01-29,4700,152410938.0
scats_continuation,1662,117424,2026-02-02,2026-02-02,4700,145114112.0
scats_continuation,1660,117424,2026-01-31,2026-01-31,4700,135268428.0
scats_continuation,1661,117424,2026-02-01,2026-02-01,4700,111415894.0
scats_continuation,1659,117424,2026-01-30,2026-01-30,4700,156578067.0
scats_continuation,1656,117384,2026-01-27,2026-01-27,4699,125353227.0
scats_continuation,1657,117384,2026-01-28,2026-01-28,4699,147698153.0
scats_continuation,1655,117376,2026-01-26,2026-01-26,4699,104444896.0
scats_continuation,1652,117376,2026-01-23,2026-01-23,4699,151119553.0
scats_continuation,1653,117376,2026-01-24,2026-01-24,4699,119426152.0
scats_continuation,1654,117376,2026-01-25,2026-01-25,4699,113040302.0
scats_continuation,1650,117360,2026-01-21,2026-01-21,4699,144674635.0
scats_continuation,1649,117360,2026-01-20,2026-01-20,4699,144559061.0
scats_continuation,1651,117360,2026-01-22,2026-01-22,4699,147350322.0
scats_continuation,1648,117320,2026-01-19,2026-01-19,4698,135930986.0
scats_continuation,1642,117312,2026-01-13,2026-01-13,4699,138150894.0
scats_continuation,1641,117312,2026-01-12,2026-01-12,4699,132038975.0
scats_continuation,1637,117304,2026-01-08,2026-01-08,4699,131364424.0
scats_continuation,1647,117304,2026-01-18,2026-01-18,4698,114127963.0
scats_continuation,1644,117296,2026-01-15,2026-01-15,4698,142825681.0
scats_continuation,1645,117296,2026-01-16,2026-01-16,4698,145955705.0
scats_continuation,1646,117296,2026-01-17,2026-01-17,4698,129039886.0
scats_continuation,1643,117288,2026-01-14,2026-01-14,4698,140228924.0
scats_continuation,1640,117280,2026-01-11,2026-01-11,4698,109108337.0
scats_continuation,1638,117280,2026-01-09,2026-01-09,4698,120894498.0
scats_continuation,1639,117280,2026-01-10,2026-01-10,4698,119421700.0
scats_continuation,1632,117272,2026-01-03,2026-01-03,4698,106338088.0
scats_continuation,1635,117272,2026-01-06,2026-01-06,4698,126746903.0
scats_continuation,1631,117272,2026-01-02,2026-01-02,4698,114841939.0
scats_continuation,1634,117272,2026-01-05,2026-01-05,4698,122104634.0
scats_continuation,1633,117272,2026-01-04,2026-01-04,4698,100943955.0
scats_continuation,1636,117272,2026-01-07,2026-01-07,4698,116891950.0
scats_continuation,1622,117264,2025-12-23,2025-12-23,4698,145344210.0
scats_continuation,1628,117264,2025-12-29,2025-12-29,4698,113137016.0
scats_continuation,1630,117264,2026-01-01,2026-01-01,4698,91764861.0
scats_continuation,1629,117264,2025-12-30,2025-12-30,4698,112586476.0
scats_continuation,1625,117264,2025-12-26,2025-12-26,4698,100099368.0
scats_continuation,1627,117264,2025-12-28,2025-12-28,4698,103574959.0
scats_continuation,1623,117264,2025-12-24,2025-12-24,4698,133540115.0
scats_continuation,1624,117264,2025-12-25,2025-12-25,4698,89797884.0
scats_continuation,1626,117264,2025-12-27,2025-12-27,4698,109282131.0
scats_continuation,1621,117264,2025-12-22,2025-12-22,4698,135258718.0
scats_continuation,1619,117240,2025-12-20,2025-12-20,4697,134452687.0
scats_continuation,1618,117240,2025-12-19,2025-12-19,4697,158253361.0
scats_continuation,1620,117240,2025-12-21,2025-12-21,4697,110775540.0
scats_continuation,1617,117222,2025-12-18,2025-12-18,4697,155864882.0
scats_continuation,1616,117190,2025-12-17,2025-12-17,4696,150800839.0
scats_continuation,1611,117190,2025-12-12,2025-12-12,4696,163211654.0
scats_continuation,1615,117190,2025-12-16,2025-12-16,4696,153913228.0
scats_continuation,1612,117190,2025-12-13,2025-12-13,4696,141422196.0
scats_continuation,1610,117190,2025-12-11,2025-12-11,4696,159491267.0
scats_continuation,1613,117190,2025-12-14,2025-12-14,4696,118060905.0
scats_continuation,1614,117190,2025-12-15,2025-12-15,4696,146851913.0
scats_continuation,1609,117182,2025-12-10,2025-12-10,4696,156561331.0
scats_continuation,1608,117182,2025-12-09,2025-12-09,4696,153387967.0
scats_continuation,1607,117086,2025-12-08,2025-12-08,4693,147106318.0
scats_continuation,1605,117078,2025-12-06,2025-12-06,4693,139201995.0
scats_continuation,1606,117078,2025-12-07,2025-12-07,4693,124196387.0
scats_continuation,1604,117078,2025-12-05,2025-12-05,4693,162909073.0
scats_continuation,1603,117062,2025-12-04,2025-12-04,4693,157637482.0
scats_continuation,1602,117054,2025-12-03,2025-12-03,4693,156140606.0
scats_continuation,1593,117038,2025-11-24,2025-11-24,4693,146174445.0
scats_continuation,1590,117038,2025-11-21,2025-11-21,4693,153868326.0
scats_continuation,1596,117038,2025-11-27,2025-11-27,4693,157088027.0
scats_continuation,1595,117038,2025-11-26,2025-11-26,4693,153643844.0
scats_continuation,1597,117038,2025-11-28,2025-11-28,4693,162954730.0
scats_continuation,1591,117038,2025-11-22,2025-11-22,4693,139953619.0
scats_continuation,1592,117038,2025-11-23,2025-11-23,4693,117688279.0
scats_continuation,1594,117038,2025-11-25,2025-11-25,4693,152447850.0
scats_continuation,1589,117030,2025-11-20,2025-11-20,4693,156122014.0
scats_continuation,1588,117022,2025-11-19,2025-11-19,4693,153438598.0
scats_continuation,1601,117022,2025-12-02,2025-12-02,4692,150981961.0
scats_continuation,1598,117014,2025-11-29,2025-11-29,4692,-45251.0
scats_continuation,1599,117014,2025-11-30,2025-11-30,4692,117133411.0
scats_continuation,1587,117014,2025-11-18,2025-11-18,4693,149666318.0
scats_continuation,1600,117014,2025-12-01,2025-12-01,4692,143482035.0
scats_continuation,1586,117014,2025-11-17,2025-11-17,4693,143490670.0
scats_continuation,1583,116966,2025-11-14,2025-11-14,4692,161020271.0
scats_continuation,1585,116966,2025-11-16,2025-11-16,4692,116483058.0
scats_continuation,1584,116966,2025-11-15,2025-11-15,4692,140930580.0
scats_continuation,1581,116886,2025-11-12,2025-11-12,4689,152685116.0
scats_continuation,1582,116886,2025-11-13,2025-11-13,4689,156805861.0
scats_continuation,1580,116878,2025-11-11,2025-11-11,4689,146955433.0
scats_continuation,1579,116846,2025-11-10,2025-11-10,4688,143380306.0
scats_continuation,1576,116838,2025-11-07,2025-11-07,4688,157336344.0
scats_continuation,1575,116838,2025-11-06,2025-11-06,4688,153222700.0
scats_continuation,1578,116838,2025-11-09,2025-11-09,4688,114768446.0
scats_continuation,1577,116838,2025-11-08,2025-11-08,4688,128733826.0
scats_continuation,1570,116830,2025-11-01,2025-11-01,4688,132362395.0
scats_continuation,1574,116830,2025-11-05,2025-11-05,4688,148402978.0
scats_continuation,1569,116830,2025-10-31,2025-10-31,4688,158063528.0
scats_continuation,1572,116830,2025-11-03,2025-11-03,4688,124415937.0
scats_continuation,1573,116830,2025-11-04,2025-11-04,4688,101494734.0
scats_continuation,1571,116830,2025-11-02,2025-11-02,4688,113690770.0
scats_continuation,1568,116810,2025-10-30,2025-10-30,4688,155175038.0
scats_continuation,1567,116770,2025-10-29,2025-10-29,4687,152288758.0
scats_continuation,1564,116746,2025-10-26,2025-10-26,4686,109245156.0
scats_continuation,1565,116746,2025-10-27,2025-10-27,4686,142343195.0
scats_continuation,1563,116746,2025-10-25,2025-10-25,4686,138306194.0
scats_continuation,1566,116746,2025-10-28,2025-10-28,4686,144333834.0
scats_continuation,1561,116746,2025-10-23,2025-10-23,4686,154508905.0
scats_continuation,1562,116746,2025-10-24,2025-10-24,4686,157596716.0
scats_continuation,1560,116746,2025-10-22,2025-10-22,4686,142961534.0
scats_continuation,1559,116736,2025-10-21,2025-10-21,4686,148628578.0
scats_continuation,1557,116728,2025-10-19,2025-10-19,4686,116334834.0
scats_continuation,1558,116728,2025-10-20,2025-10-20,4686,139312639.0
scats_continuation,1556,116720,2025-10-18,2025-10-18,4686,140317026.0
scats_continuation,1554,116720,2025-10-16,2025-10-16,4686,153590569.0
scats_continuation,1555,116720,2025-10-17,2025-10-17,4686,158067630.0
scats_continuation,1553,116688,2025-10-15,2025-10-15,4685,149039351.0
scats_continuation,1551,116680,2025-10-13,2025-10-13,4685,142712707.0
scats_continuation,1552,116680,2025-10-14,2025-10-14,4685,148616983.0
scats_continuation,1546,116656,2025-10-08,2025-10-08,4684,150196732.0
scats_continuation,1550,116656,2025-10-12,2025-10-12,4684,114319765.0
scats_continuation,1547,116656,2025-10-09,2025-10-09,4684,152106874.0
scats_continuation,1545,116656,2025-10-07,2025-10-07,4684,144549675.0
scats_continuation,1548,116656,2025-10-10,2025-10-10,4684,156443715.0
scats_continuation,1549,116656,2025-10-11,2025-10-11,4684,137051807.0
scats_continuation,1544,116619,2025-10-06,2025-10-06,4684,142196083.0
scats_continuation,1543,116571,2025-10-05,2025-10-05,4682,-45080.0
scats_continuation,1541,116571,2025-10-03,2025-10-03,4682,151475656.0
scats_continuation,1540,116571,2025-10-02,2025-10-02,4682,145993449.0
scats_continuation,1542,116571,2025-10-04,2025-10-04,4682,-45169.0
scats_continuation,1537,116563,2025-09-29,2025-09-29,4682,134219026.0
scats_continuation,1533,116563,2025-09-25,2025-09-25,4682,150567921.0
scats_continuation,1532,116563,2025-09-24,2025-09-24,4682,144705898.0
scats_continuation,1539,116563,2025-10-01,2025-10-01,4682,144897754.0
scats_continuation,1535,116563,2025-09-27,2025-09-27,4682,112157836.0
scats_continuation,1534,116563,2025-09-26,2025-09-26,4682,115290670.0
scats_continuation,1538,116563,2025-09-30,2025-09-30,4682,140639130.0
scats_continuation,1536,116563,2025-09-28,2025-09-28,4682,107895372.0
scats_continuation,1530,116555,2025-09-22,2025-09-22,4682,135531227.0
scats_continuation,1531,116555,2025-09-23,2025-09-23,4682,141328940.0
scats_continuation,1529,116547,2025-09-21,2025-09-21,4682,111307677.0
scats_continuation,1525,116539,2025-09-17,2025-09-17,4682,146841857.0
scats_continuation,1528,116539,2025-09-20,2025-09-20,4682,131854178.0
scats_continuation,1526,116539,2025-09-18,2025-09-18,4682,150281408.0
scats_continuation,1527,116539,2025-09-19,2025-09-19,4682,153818846.0
scats_continuation,1523,116531,2025-09-15,2025-09-15,4682,135716430.0
scats_continuation,1524,116531,2025-09-16,2025-09-16,4682,143852582.0
scats_continuation,1521,116523,2025-09-13,2025-09-13,4682,134633752.0
scats_continuation,1520,116523,2025-09-12,2025-09-12,4682,153726308.0
scats_continuation,1522,116523,2025-09-14,2025-09-14,4682,117420524.0
scats_continuation,1519,115867,2025-09-11,2025-09-11,4659,-45135.0
scats_continuation,1518,115792,2025-09-10,2025-09-10,4658,1128833.0
scats_continuation,1517,115752,2025-09-09,2025-09-09,4657,145170647.0
scats_continuation,1516,115744,2025-09-08,2025-09-08,4657,139144604.0
scats_continuation,1515,115736,2025-09-07,2025-09-07,4657,113326333.0
scats_continuation,1513,115736,2025-09-05,2025-09-05,4657,155347108.0
scats_continuation,1512,115736,2025-09-04,2025-09-04,4657,150229396.0
scats_continuation,1514,115736,2025-09-06,2025-09-06,4657,137813711.0
scats_continuation,1511,115728,2025-09-03,2025-09-03,4657,148025202.0
scats_continuation,1505,115688,2025-08-28,2025-08-28,4656,149412657.0
scats_continuation,1506,115688,2025-08-29,2025-08-29,4656,151068133.0
scats_continuation,1507,115688,2025-08-30,2025-08-30,4656,132092926.0
scats_continuation,1509,115688,2025-09-01,2025-09-01,4656,138407497.0
scats_continuation,1508,115688,2025-08-31,2025-08-31,4656,113061093.0
scats_continuation,1510,115688,2025-09-02,2025-09-02,4656,145275797.0
scats_continuation,1503,115680,2025-08-26,2025-08-26,4656,139262887.0
scats_continuation,1504,115680,2025-08-27,2025-08-27,4656,147025084.0
scats_continuation,1502,115640,2025-08-25,2025-08-25,4655,139248802.0
scats_continuation,1499,115608,2025-08-22,2025-08-22,4654,154304475.0
scats_continuation,1498,115608,2025-08-21,2025-08-21,4654,150264799.0
scats_continuation,1501,115608,2025-08-24,2025-08-24,4654,117404159.0
scats_continuation,1500,115608,2025-08-23,2025-08-23,4654,136340075.0
scats_continuation,1496,115576,2025-08-19,2025-08-19,4653,144793210.0
scats_continuation,1497,115576,2025-08-20,2025-08-20,4653,147226000.0
scats_continuation,1494,115520,2025-08-17,2025-08-17,4651,112824154.0
scats_continuation,1493,115520,2025-08-16,2025-08-16,4651,132985124.0
scats_continuation,1495,115520,2025-08-18,2025-08-18,4651,138162399.0
scats_continuation,1492,115520,2025-08-15,2025-08-15,4651,149716103.0
scats_continuation,1491,115520,2025-08-14,2025-08-14,4651,150095706.0
scats_continuation,1490,115488,2025-08-13,2025-08-13,4650,147210849.0
scats_continuation,1485,115456,2025-08-08,2025-08-08,4649,154425835.0
scats_continuation,1489,115456,2025-08-12,2025-08-12,4649,143312519.0
scats_continuation,1486,115456,2025-08-09,2025-08-09,4649,134347985.0
scats_continuation,1488,115456,2025-08-11,2025-08-11,4649,140102542.0
scats_continuation,1487,115456,2025-08-10,2025-08-10,4649,115469563.0
scats_continuation,1483,115432,2025-08-06,2025-08-06,4648,147576701.0
scats_continuation,1484,115432,2025-08-07,2025-08-07,4648,150373179.0
scats_continuation,1482,115416,2025-08-05,2025-08-05,4648,144188442.0
scats_continuation,1478,115408,2025-08-01,2025-08-01,4648,152989612.0
scats_continuation,1479,115408,2025-08-02,2025-08-02,4648,31088.0
scats_continuation,1481,115408,2025-08-04,2025-08-04,4648,137229407.0
scats_continuation,1480,115408,2025-08-03,2025-08-03,4648,116138432.0
scats_continuation,1477,115408,2025-07-31,2025-07-31,4648,149293334.0
scats_continuation,1468,115400,2025-07-22,2025-07-22,4648,140289763.0
scats_continuation,1469,115368,2025-07-23,2025-07-23,4647,145307636.0
scats_continuation,1465,115368,2025-07-19,2025-07-19,4647,129556321.0
scats_continuation,1475,115368,2025-07-29,2025-07-29,4647,143814830.0
scats_continuation,1470,115368,2025-07-24,2025-07-24,4647,149182250.0
scats_continuation,1473,115368,2025-07-27,2025-07-27,4647,110908035.0
scats_continuation,1474,115368,2025-07-28,2025-07-28,4647,138461861.0
scats_continuation,1476,115368,2025-07-30,2025-07-30,4647,146240904.0
scats_continuation,1466,115368,2025-07-20,2025-07-20,4647,111884965.0
scats_continuation,1467,115368,2025-07-21,2025-07-21,4647,135368361.0
scats_continuation,1471,115368,2025-07-25,2025-07-25,4647,149145202.0
scats_continuation,1472,115368,2025-07-26,2025-07-26,4647,130999350.0
scats_continuation,1464,115360,2025-07-18,2025-07-18,4647,148521909.0
scats_continuation,1463,115328,2025-07-17,2025-07-17,4646,142917445.0
scats_continuation,1462,115304,2025-07-16,2025-07-16,4645,141492949.0
scats_continuation,1461,115296,2025-07-15,2025-07-15,4645,136989277.0
scats_continuation,1460,115264,2025-07-14,2025-07-14,4644,132732097.0
scats_continuation,1458,115256,2025-07-12,2025-07-12,4644,125996110.0
scats_continuation,1457,115256,2025-07-11,2025-07-11,4644,145003773.0
scats_continuation,1459,115256,2025-07-13,2025-07-13,4644,105779182.0
scats_continuation,1452,115248,2025-07-06,2025-07-06,4644,109346756.0
scats_continuation,1454,115248,2025-07-08,2025-07-08,4644,136353551.0
scats_continuation,1449,115248,2025-07-03,2025-07-03,4644,145409003.0
scats_continuation,1450,115248,2025-07-04,2025-07-04,4644,149250850.0
scats_continuation,1453,115248,2025-07-07,2025-07-07,4644,132059267.0
scats_continuation,1456,115248,2025-07-10,2025-07-10,4644,141268301.0
scats_continuation,1451,115248,2025-07-05,2025-07-05,4644,129842740.0
scats_continuation,1455,115248,2025-07-09,2025-07-09,4644,141145696.0
scats_continuation,1448,115232,2025-07-02,2025-07-02,4643,140027623.0
scats_continuation,1447,115217,2025-07-01,2025-07-01,4643,140318457.0
scats_continuation,1446,115217,2025-06-30,2025-06-30,4643,136239575.0
scats_continuation,1441,115209,2025-06-25,2025-06-25,4643,141916761.0
scats_continuation,1444,115209,2025-06-28,2025-06-28,4643,132489305.0
scats_continuation,1442,115209,2025-06-26,2025-06-26,4643,147496496.0
scats_continuation,1445,115209,2025-06-29,2025-06-29,4643,110121594.0
scats_continuation,1443,115209,2025-06-27,2025-06-27,4643,151600088.0
scats_continuation,1436,115169,2025-06-20,2025-06-20,4642,152711115.0
scats_continuation,1440,115169,2025-06-24,2025-06-24,4642,140929483.0
scats_continuation,1437,115169,2025-06-21,2025-06-21,4642,134535472.0
scats_continuation,1439,115169,2025-06-23,2025-06-23,4642,132896300.0
scats_continuation,1438,115169,2025-06-22,2025-06-22,4642,111274699.0
scats_continuation,1435,115153,2025-06-19,2025-06-19,4642,147309622.0
scats_continuation,1434,115121,2025-06-18,2025-06-18,4642,145361843.0
scats_continuation,1433,115051,2025-06-17,2025-06-17,4641,142390668.0
scats_continuation,1432,115030,2025-06-16,2025-06-16,4641,136519615.0
scats_continuation,1431,115006,2025-06-15,2025-06-15,4641,110279099.0
scats_continuation,1429,115006,2025-06-13,2025-06-13,4641,151171176.0
scats_continuation,1430,115006,2025-06-14,2025-06-14,4641,-44810.0
scats_continuation,1428,114998,2025-06-12,2025-06-12,4641,145619075.0
scats_continuation,1427,114982,2025-06-11,2025-06-11,4641,142217028.0
scats_continuation,1426,114974,2025-06-10,2025-06-10,4641,138091606.0
scats_continuation,1425,114950,2025-06-09,2025-06-09,4640,95049736.0
scats_continuation,1422,114950,2025-06-06,2025-06-06,4640,149368223.0
scats_continuation,1424,114950,2025-06-08,2025-06-08,4640,105351138.0
scats_continuation,1423,114950,2025-06-07,2025-06-07,4640,121894168.0
scats_continuation,1421,114942,2025-06-05,2025-06-05,4640,148516705.0
scats_continuation,1420,114918,2025-06-04,2025-06-04,4640,144782735.0
scats_continuation,1419,114894,2025-06-03,2025-06-03,4640,141265103.0
scats_continuation,1418,114854,2025-06-02,2025-06-02,4639,137811525.0
scats_continuation,1417,114838,2025-06-01,2025-06-01,4639,113491074.0
scats_continuation,1415,114830,2025-05-30,2025-05-30,4639,152660431.0
scats_continuation,1416,114830,2025-05-31,2025-05-31,4639,134824432.0
scats_continuation,1414,114822,2025-05-29,2025-05-29,4639,148548774.0
scats_continuation,1413,114814,2025-05-28,2025-05-28,4639,145716273.0
scats_continuation,1411,114759,2025-05-26,2025-05-26,4638,137441576.0
scats_continuation,1410,114741,2025-05-25,2025-05-25,4638,113921018.0
scats_continuation,1408,114733,2025-05-23,2025-05-23,4638,152467729.0
scats_continuation,1409,114733,2025-05-24,2025-05-24,4638,134285879.0
scats_continuation,1407,114725,2025-05-22,2025-05-22,4638,148193480.0
scats_continuation,1406,114695,2025-05-21,2025-05-21,4638,146381262.0
scats_continuation,1405,114664,2025-05-20,2025-05-20,4638,144139714.0
scats_continuation,1404,114620,2025-05-19,2025-05-19,4637,138469416.0
scats_continuation,1403,114612,2025-05-18,2025-05-18,4637,114413193.0
scats_continuation,1401,114604,2025-05-16,2025-05-16,4637,153555215.0
scats_continuation,1402,114604,2025-05-17,2025-05-17,4637,131019458.0
scats_continuation,1400,114596,2025-05-15,2025-05-15,4637,150464823.0
scats_continuation,1398,114581,2025-05-13,2025-05-13,4637,145242424.0
scats_continuation,1397,114581,2025-05-12,2025-05-12,4637,139667556.0
scats_continuation,1399,114581,2025-05-14,2025-05-14,4637,147713876.0
scats_continuation,1394,114529,2025-05-09,2025-05-09,4635,155276281.0
scats_continuation,1395,114529,2025-05-10,2025-05-10,4635,139223369.0
scats_continuation,1396,114529,2025-05-11,2025-05-11,4635,120504339.0
scats_continuation,1393,114489,2025-05-08,2025-05-08,4634,150769687.0
scats_continuation,1392,114481,2025-05-07,2025-05-07,4634,147317955.0
scats_continuation,1391,114481,2025-05-06,2025-05-06,4634,145374749.0
scats_continuation,1390,114449,2025-05-05,2025-05-05,4633,137855182.0
scats_continuation,1389,114449,2025-05-04,2025-05-04,4633,113711352.0
scats_continuation,1386,114417,2025-05-01,2025-05-01,4632,150084693.0
scats_continuation,1387,114417,2025-05-02,2025-05-02,4632,155078459.0
scats_continuation,1388,114417,2025-05-03,2025-05-03,4632,135115800.0
scats_continuation,1385,114385,2025-04-30,2025-04-30,4631,148797607.0
scats_continuation,1384,114369,2025-04-29,2025-04-29,4631,129766946.0
scats_continuation,1383,114337,2025-04-28,2025-04-28,4630,140259060.0
scats_continuation,1380,114321,2025-04-25,2025-04-25,4630,102462739.0
scats_continuation,1379,114321,2025-04-24,2025-04-24,4630,149424398.0
scats_continuation,1381,114321,2025-04-26,2025-04-26,4630,124642609.0
scats_continuation,1382,114321,2025-04-27,2025-04-27,4630,109434212.0
scats_continuation,1378,114305,2025-04-23,2025-04-23,4630,141634729.0
scats_continuation,1377,114281,2025-04-22,2025-04-22,4630,135501455.0
scats_continuation,1376,114281,2025-04-21,2025-04-21,4630,97225958.0
scats_continuation,1375,114281,2025-04-20,2025-04-20,4630,97054613.0
scats_continuation,1374,114281,2025-04-19,2025-04-19,4630,111803907.0
scats_continuation,1373,114281,2025-04-18,2025-04-18,4630,96217735.0
scats_continuation,1372,114281,2025-04-17,2025-04-17,4630,153761267.0
scats_continuation,1371,114265,2025-04-16,2025-04-16,4630,146817510.0
scats_continuation,1370,114225,2025-04-15,2025-04-15,4629,143707318.0
scats_continuation,1369,114217,2025-04-14,2025-04-14,4629,136332137.0
scats_continuation,1368,114177,2025-04-13,2025-04-13,4628,112324008.0
scats_continuation,1366,114169,2025-04-11,2025-04-11,4628,148733470.0
scats_continuation,1365,114169,2025-04-10,2025-04-10,4628,146333649.0
scats_continuation,1367,114169,2025-04-12,2025-04-12,4628,130639077.0
scats_continuation,1364,114169,2025-04-09,2025-04-09,4628,143686907.0
scats_continuation,1363,114137,2025-04-08,2025-04-08,4627,141368072.0
scats_continuation,1362,114113,2025-04-07,2025-04-07,4627,135380325.0
scats_continuation,1361,114081,2025-04-06,2025-04-06,4627,114998350.0
scats_continuation,1359,114073,2025-04-04,2025-04-04,4627,153708902.0
scats_continuation,1360,114073,2025-04-05,2025-04-05,4627,133307703.0
scats_continuation,1358,114057,2025-04-03,2025-04-03,4627,150679475.0
scats_continuation,1356,114025,2025-04-01,2025-04-01,4627,145248588.0
scats_continuation,1357,114017,2025-04-02,2025-04-02,4626,147558307.0
scats_continuation,1351,114001,2025-03-27,2025-03-27,4626,152017958.0
scats_continuation,1349,114001,2025-03-25,2025-03-25,4626,144905018.0
scats_continuation,1353,114001,2025-03-29,2025-03-29,4626,134313019.0
scats_continuation,1352,114001,2025-03-28,2025-03-28,4626,156195428.0
scats_continuation,1348,114001,2025-03-24,2025-03-24,4626,140639099.0
scats_continuation,1350,114001,2025-03-26,2025-03-26,4626,147202906.0
scats_continuation,1354,114001,2025-03-30,2025-03-30,4626,114105977.0
scats_continuation,1355,114001,2025-03-31,2025-03-31,4626,139845409.0
scats_continuation,1346,113985,2025-03-22,2025-03-22,4626,136792178.0
scats_continuation,1345,113985,2025-03-21,2025-03-21,4626,155885898.0
scats_continuation,1347,113985,2025-03-23,2025-03-23,4626,117227163.0
scats_continuation,1343,113977,2025-03-19,2025-03-19,4626,150353331.0
scats_continuation,1342,113977,2025-03-18,2025-03-18,4626,147747511.0
scats_continuation,1344,113953,2025-03-20,2025-03-20,4625,150190741.0
scats_continuation,1337,113945,2025-03-13,2025-03-13,4625,152896295.0
scats_continuation,1341,113945,2025-03-17,2025-03-17,4625,142051638.0
scats_continuation,1339,113945,2025-03-15,2025-03-15,4625,135089235.0
scats_continuation,1338,113945,2025-03-14,2025-03-14,4625,156418019.0
scats_continuation,1336,113945,2025-03-12,2025-03-12,4625,148171450.0
scats_continuation,1340,113945,2025-03-16,2025-03-16,4625,107730393.0
scats_continuation,1331,113913,2025-03-07,2025-03-07,4624,154315538.0
scats_continuation,1335,113913,2025-03-11,2025-03-11,4624,144697770.0
scats_continuation,1332,113913,2025-03-08,2025-03-08,4624,126978624.0
scats_continuation,1334,113913,2025-03-10,2025-03-10,4624,102905861.0
scats_continuation,1333,113913,2025-03-09,2025-03-09,4624,110077411.0
scats_continuation,1328,113849,2025-03-04,2025-03-04,4622,146597834.0
scats_continuation,1325,113849,2025-03-01,2025-03-01,4622,136568358.0
scats_continuation,1329,113849,2025-03-05,2025-03-05,4622,149222184.0
scats_continuation,1327,113849,2025-03-03,2025-03-03,4622,141998339.0
scats_continuation,1326,113849,2025-03-02,2025-03-02,4622,115049146.0
scats_continuation,1330,113849,2025-03-06,2025-03-06,4622,152092670.0
scats_continuation,1324,113841,2025-02-27,2025-02-27,4622,151985072.0
scats_continuation,1323,113809,2025-02-26,2025-02-26,4621,149579522.0
scats_continuation,1322,113801,2025-02-25,2025-02-25,4621,147655331.0
scats_continuation,1321,113793,2025-02-24,2025-02-24,4621,140588409.0
scats_continuation,1320,113761,2025-02-23,2025-02-23,4620,113083067.0
scats_continuation,1318,113761,2025-02-21,2025-02-21,4620,155549443.0
scats_continuation,1319,113761,2025-02-22,2025-02-22,4620,133503531.0
scats_continuation,1312,113753,2025-02-15,2025-02-15,4620,132402915.0
scats_continuation,1316,113753,2025-02-19,2025-02-19,4620,148812717.0
scats_continuation,1314,113753,2025-02-17,2025-02-17,4620,141302376.0
scats_continuation,1310,113753,2025-02-13,2025-02-13,4620,148166531.0
scats_continuation,1317,113753,2025-02-20,2025-02-20,4620,151446181.0
scats_continuation,1313,113753,2025-02-16,2025-02-16,4620,112790189.0
scats_continuation,1315,113753,2025-02-18,2025-02-18,4620,146193958.0
scats_continuation,1311,113753,2025-02-14,2025-02-14,4620,156912346.0
scats_continuation,1309,113745,2025-02-12,2025-02-12,4620,148207884.0
scats_continuation,1308,113713,2025-02-11,2025-02-11,4619,146866733.0
scats_continuation,1307,113689,2025-02-10,2025-02-10,4618,140285478.0
scats_continuation,1306,113689,2025-02-09,2025-02-09,4618,113251252.0
scats_continuation,1305,113689,2025-02-08,2025-02-08,4618,134929829.0
scats_continuation,1303,113689,2025-02-06,2025-02-06,4618,149336226.0
scats_continuation,1304,113689,2025-02-07,2025-02-07,4618,154176615.0
scats_continuation,1302,113681,2025-02-05,2025-02-05,4618,147164481.0
scats_continuation,1300,113665,2025-02-03,2025-02-03,4618,136043112.0
scats_continuation,1301,113649,2025-02-04,2025-02-04,4617,142370926.0
scats_continuation,1297,113633,2025-01-31,2025-01-31,4617,152741173.0
scats_continuation,1299,113633,2025-02-02,2025-02-02,4617,107104342.0
scats_continuation,1298,113633,2025-02-01,2025-02-01,4617,132682660.0
scats_continuation,1292,113579,2025-01-26,2025-01-26,4616,108628751.0
scats_continuation,1294,113579,2025-01-28,2025-01-28,4616,140854035.0
scats_continuation,1295,113579,2025-01-29,2025-01-29,4616,145004097.0
scats_continuation,1290,113579,2025-01-24,2025-01-24,4616,146538229.0
